price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year,bedrooms_squared,bed_bath_rooms,log_sqft_living,sqft_rooms,condition_advanced
319950.0,3.0,2.5,1700.0,7000,2.0,0,0,3,7,1700,0,1996,1996,47.3798,-122.025,1950.0,7000.0,3,2015,9.0,7.5,7.438383530044307,309.09090909090907,11976
208417.0,2.0,1.0,840.0,4200,1.0,0,0,3,5,840,0,1938,1938,47.5292,-122.316,830.0,5000.0,11,2014,4.0,2.0,6.733401891837359,280.0,11628
410000.0,4.0,2.0,1900.0,5100,1.0,0,0,3,6,950,950,1914,1973,47.6767,-122.38,1230.0,5100.0,11,2014,16.0,8.0,7.549609165154532,316.6666666666667,11661
590000.0,4.0,2.75,2160.0,4205,1.0,0,3,3,7,1080,1080,1969,1969,47.7081,-122.27600000000001,2450.0,6014.0,7,2014,16.0,11.0,7.67786350067821,320.0,11814
648000.0,3.0,1.75,1610.0,10229,1.0,0,0,5,8,1610,0,1961,1961,47.553000000000004,-122.17399999999999,2270.0,8800.0,4,2015,9.0,5.25,7.383989457978509,338.94736842105266,19610
255000.0,3.0,2.5,1720.0,6194,2.0,0,0,3,8,1720,0,1998,1998,47.2624,-122.221,1720.0,6211.0,6,2014,9.0,7.5,7.450079569807499,312.72727272727275,11988
465000.0,4.0,2.75,2190.0,3267,2.0,0,0,3,8,2190,0,2004,2004,47.7751,-122.16799999999999,2190.0,3619.0,8,2014,16.0,11.0,7.691656822810547,324.44444444444446,12024
622000.0,4.0,1.75,3020.0,10714,1.0,0,0,5,8,1510,1510,1958,1958,47.56,-122.181,2230.0,14400.0,1,2015,16.0,7.0,8.013012110368916,525.2173913043479,19580
306000.0,3.0,1.75,1980.0,9800,1.0,0,0,3,7,1980,0,1991,1991,47.3745,-122.22399999999999,1630.0,7650.0,9,2014,9.0,5.25,7.590852123688581,416.8421052631579,11946
617000.0,3.0,2.5,1880.0,5500,2.0,0,0,4,7,1880,0,1947,2007,47.657,-122.39299999999999,1230.0,5500.0,10,2014,9.0,7.5,7.539027055823995,341.8181818181818,15816
438750.0,3.0,1.75,1610.0,6480,1.0,0,0,4,7,1610,0,1947,1947,47.7137,-122.307,1230.0,8040.0,5,2014,9.0,5.25,7.383989457978509,338.94736842105266,15576
1280000.0,4.0,3.0,3260.0,4500,2.0,0,0,3,9,2300,960,1930,2014,47.6314,-122.353,2410.0,4995.0,9,2014,16.0,12.0,8.089482474360754,465.7142857142857,11832
995000.0,5.0,3.25,3970.0,8029,2.0,0,2,3,9,2970,1000,1979,1979,47.7764,-122.385,2520.0,8214.0,11,2014,25.0,16.25,8.286521373681236,481.2121212121212,11874
1580000.0,4.0,2.5,4570.0,74487,2.0,0,4,5,12,4570,0,1948,1985,47.7282,-122.37200000000001,3810.0,74487.0,6,2014,16.0,10.0,8.42726848388825,703.0769230769231,19665
635000.0,5.0,2.75,2620.0,5500,1.5,0,0,3,7,1710,910,1911,1911,47.6806,-122.38799999999999,1790.0,5500.0,4,2015,25.0,13.75,7.8709295967551425,338.06451612903226,11466
215000.0,3.0,1.0,1180.0,9000,1.0,0,0,4,7,1180,0,1970,1970,47.39,-122.166,1290.0,8316.0,7,2014,9.0,3.0,7.07326971745971,295.0,15760
530000.0,3.0,2.5,1365.0,1090,3.0,0,0,3,7,1315,50,2003,2003,47.6776,-122.324,1360.0,1124.0,10,2014,9.0,7.5,7.21890970761906,248.1818181818182,12018
295000.0,2.0,1.0,720.0,4125,1.0,0,0,4,6,720,0,1943,1943,47.5245,-122.354,1000.0,6100.0,3,2015,4.0,2.0,6.579251212010101,240.0,15544
245000.0,3.0,2.25,1350.0,6775,1.0,0,0,3,7,930,420,1981,1981,47.3593,-122.289,1460.0,7210.0,3,2015,9.0,6.75,7.2078598714324755,257.14285714285717,11886
400000.0,6.0,2.5,3060.0,17112,1.0,0,0,4,8,1530,1530,1967,1967,47.4379,-122.146,2690.0,16038.0,1,2015,36.0,15.0,8.026170194946426,360.0,15736
303000.0,3.0,2.75,1850.0,8820,2.0,0,0,4,8,1850,0,1993,1993,47.1928,-122.01,1850.0,8651.0,7,2014,9.0,8.25,7.52294091807237,321.7391304347826,15944
330000.0,3.0,1.75,1320.0,9675,1.5,0,0,4,7,1320,0,1970,1970,47.5695,-121.902,1160.0,9675.0,10,2014,9.0,5.25,7.1853870155804165,277.89473684210526,15760
700000.0,3.0,1.75,1990.0,13000,2.0,0,3,3,9,1990,0,1980,1980,47.7439,-122.262,2880.0,11340.0,3,2015,9.0,5.25,7.595889917718538,418.94736842105266,11880
126000.0,1.0,1.0,610.0,4400,1.0,0,0,3,5,610,0,1922,1922,47.4865,-122.197,1090.0,4930.0,8,2014,1.0,1.0,6.413458957167357,305.0,11532
850000.0,4.0,1.0,2500.0,35802,1.5,0,0,3,7,2500,0,1955,1955,47.6488,-122.15299999999999,2880.0,40510.0,7,2014,16.0,4.0,7.824046010856292,500.0,11730
405000.0,3.0,2.0,1440.0,7425,1.0,0,0,4,7,1440,0,1965,1965,47.7243,-122.185,1800.0,8344.0,12,2014,9.0,6.0,7.272398392570047,288.0,15720
869900.0,6.0,4.5,2750.0,4400,2.0,0,0,3,8,1770,980,1987,1987,47.6883,-122.335,1860.0,4400.0,8,2014,36.0,27.0,7.919356190660617,261.9047619047619,11922
485000.0,3.0,1.75,1790.0,6775,1.0,0,2,3,8,1790,0,1951,1951,47.5412,-122.37700000000001,1310.0,6028.0,3,2015,9.0,5.25,7.489970898834801,376.8421052631579,11706
400000.0,2.0,2.0,1050.0,1173,2.0,0,0,3,8,720,330,2004,2004,47.6181,-122.302,1340.0,1317.0,1,2015,4.0,4.0,6.956545443151569,262.5,12024
299950.0,3.0,2.5,1780.0,4650,2.0,0,0,3,7,1780,0,2011,2011,47.386,-122.04700000000001,3050.0,3848.0,9,2014,9.0,7.5,7.484368643286131,323.6363636363636,12066
585000.0,4.0,2.5,2200.0,9099,2.0,0,0,3,8,2200,0,1994,1994,47.733000000000004,-122.225,2270.0,8900.0,3,2015,16.0,10.0,7.696212639346407,338.46153846153845,11964
495000.0,4.0,2.0,1720.0,5413,2.0,0,0,3,7,1470,250,1938,1980,47.6929,-122.321,1510.0,5413.0,5,2015,16.0,8.0,7.450079569807499,286.6666666666667,11754
2200000.0,5.0,4.5,5840.0,17168,2.0,0,0,3,12,4570,1270,2006,2006,47.5457,-121.991,4850.0,15017.0,3,2015,25.0,22.5,8.672486075822272,614.7368421052631,12036
447000.0,3.0,2.25,1520.0,14080,2.0,0,0,3,7,1520,0,1984,1984,47.6273,-122.059,1530.0,9758.0,11,2014,9.0,6.75,7.326465613840322,289.5238095238095,11904
206000.0,3.0,1.0,1320.0,9239,1.0,0,0,4,7,1320,0,1968,1968,47.312,-122.18299999999999,1320.0,8415.0,4,2015,9.0,3.0,7.1853870155804165,330.0,15744
500000.0,3.0,1.0,1070.0,4600,1.0,0,0,3,7,950,120,1930,1930,47.5627,-122.383,1090.0,4600.0,10,2014,9.0,3.0,6.975413927455952,267.5,11580
302500.0,4.0,2.5,1990.0,5511,2.0,0,0,3,8,1990,0,1994,1994,47.3585,-122.191,1850.0,6031.0,11,2014,16.0,10.0,7.595889917718538,306.15384615384613,11964
1250000.0,4.0,4.25,4980.0,13000,2.0,0,3,3,9,3080,1900,1982,1982,47.6406,-122.101,2840.0,11308.0,11,2014,16.0,17.0,8.513185170018698,603.6363636363636,11892
391000.0,2.0,1.0,890.0,5423,1.0,0,0,3,6,890,0,1946,1946,47.6966,-122.368,1690.0,5993.0,7,2014,4.0,2.0,6.7912214627261855,296.6666666666667,11676
250000.0,3.0,2.0,1440.0,5457,2.0,0,0,3,7,1440,0,1986,1986,47.3784,-122.046,1480.0,6286.0,7,2014,9.0,6.0,7.272398392570047,288.0,11916
435000.0,4.0,2.5,2440.0,5350,2.0,0,0,3,7,2440,0,2003,2003,47.4891,-122.149,2440.0,5090.0,7,2014,16.0,10.0,7.799753318287247,375.38461538461536,12018
160000.0,4.0,2.25,1800.0,14722,1.0,0,0,3,7,1440,360,1962,1962,47.4874,-122.223,2400.0,10000.0,2,2015,16.0,9.0,7.495541943884256,288.0,11772
451000.0,5.0,3.0,2260.0,6508,1.0,0,0,3,7,1330,930,2003,2003,47.7508,-122.322,1940.0,9450.0,7,2014,25.0,15.0,7.723120092266331,282.5,12018
206000.0,2.0,1.0,810.0,7158,1.0,0,0,5,6,810,0,1944,1944,47.4882,-122.325,1090.0,7158.0,5,2014,4.0,2.0,6.697034247666484,270.0,19440
590000.0,4.0,2.75,2240.0,5400,2.0,0,0,4,7,1540,700,1940,1940,47.5785,-122.402,1830.0,5000.0,9,2014,16.0,11.0,7.7142311448490855,331.85185185185185,15520
695000.0,3.0,2.5,4560.0,17622,2.0,0,0,4,9,3800,760,1986,1986,47.621,-122.03,2360.0,15000.0,5,2014,9.0,7.5,8.425077902508432,829.0909090909091,15888
350000.0,3.0,1.5,1550.0,40752,1.0,0,0,5,7,1550,0,1954,1954,47.394,-122.20200000000001,1550.0,8000.0,11,2014,9.0,4.5,7.346010209913293,344.44444444444446,19540
1236300.0,5.0,3.5,3180.0,4628,2.0,0,0,3,10,2420,760,2001,2001,47.6423,-122.39399999999999,2060.0,4640.0,3,2015,25.0,17.5,8.064636475774222,374.11764705882354,12006
395000.0,6.0,2.25,2950.0,11200,1.0,0,0,4,7,1700,1250,1970,1970,47.7476,-122.087,1790.0,11200.0,3,2015,36.0,13.5,7.989560449333865,357.57575757575756,15760
419000.0,5.0,3.0,2190.0,9652,2.0,0,0,3,7,2190,0,1999,1999,47.5049,-122.23899999999999,1440.0,6710.0,4,2015,25.0,15.0,7.691656822810547,273.75,11994
592350.0,2.0,2.0,1570.0,4665,1.0,0,0,3,8,1570,0,2006,2006,47.708999999999996,-122.01700000000001,2165.0,6262.0,7,2014,4.0,4.0,7.358830898342354,392.5,12036
855000.0,5.0,3.25,3420.0,5669,2.0,0,0,3,9,2620,800,2003,2003,47.5366,-122.06700000000001,3310.0,6006.0,8,2014,25.0,16.25,8.13739583005665,414.54545454545456,12018
771000.0,4.0,2.5,2420.0,7200,2.0,0,0,3,9,2420,0,1991,1991,47.6893,-122.197,2650.0,7800.0,12,2014,16.0,10.0,7.791522819150732,372.3076923076923,11946
325000.0,3.0,2.25,1570.0,43350,1.0,0,3,4,7,1570,0,1967,1967,47.2377,-122.016,1570.0,220849.0,12,2014,9.0,6.75,7.358830898342354,299.04761904761904,15736
1850000.0,5.0,3.25,3680.0,6060,2.0,0,0,5,9,2630,1050,1925,1925,47.6341,-122.304,3050.0,5850.0,10,2014,25.0,16.25,8.210668031162976,446.06060606060606,19250
545000.0,4.0,1.75,1910.0,6731,1.0,0,0,4,7,1210,700,1953,1953,47.5693,-122.391,1780.0,6350.0,7,2014,16.0,7.0,7.554858521040676,332.17391304347825,15624
615000.0,3.0,1.75,1780.0,5175,1.0,0,0,4,7,990,790,1927,1927,47.5696,-122.38600000000001,1780.0,5175.0,2,2015,9.0,5.25,7.484368643286131,374.7368421052632,15416
625500.0,2.0,1.0,2160.0,7439,1.0,0,0,4,6,1300,860,1953,1953,47.6981,-122.286,1680.0,7439.0,4,2015,4.0,2.0,7.67786350067821,720.0,15624
232000.0,3.0,1.5,1460.0,15000,1.0,0,0,3,7,1460,0,1966,1966,47.3182,-122.271,1510.0,15000.0,7,2014,9.0,4.5,7.286191714702382,324.44444444444446,11796
168000.0,3.0,1.5,1370.0,7439,1.0,0,0,4,6,1370,0,1963,1963,47.4499,-122.189,2350.0,3370.0,7,2014,9.0,4.5,7.222566018822171,304.44444444444446,15704
238000.0,3.0,1.5,1370.0,7439,1.0,0,0,4,6,1370,0,1963,1963,47.4499,-122.189,2350.0,3370.0,1,2015,9.0,4.5,7.222566018822171,304.44444444444446,15704
260000.0,3.0,2.5,1500.0,7401,2.0,0,0,3,8,1500,0,1998,1998,47.2625,-122.221,1720.0,7171.0,4,2015,9.0,7.5,7.313220387090301,272.72727272727275,11988
460000.0,3.0,1.75,1210.0,7500,1.0,0,0,3,7,1210,0,1951,1951,47.5294,-122.03299999999999,1250.0,6000.0,3,2015,9.0,5.25,7.098375638590786,254.73684210526315,11706
900000.0,3.0,2.5,2850.0,11535,1.0,0,1,3,8,1680,1170,1952,2008,47.748000000000005,-122.288,2670.0,9942.0,8,2014,9.0,7.5,7.955074273262696,518.1818181818181,11880
289950.0,3.0,1.0,1090.0,8280,1.0,0,0,3,6,1090,0,1947,2006,47.7562,-122.318,1060.0,7609.0,10,2014,9.0,3.0,6.993932975223189,272.5,11859
265000.0,3.0,1.75,1450.0,5858,1.0,0,0,4,7,1450,0,1991,1991,47.3482,-122.037,1520.0,6573.0,2,2015,9.0,5.25,7.27931883541462,305.2631578947368,15928
465000.0,4.0,2.25,1820.0,20349,1.0,0,0,5,8,1340,480,1977,1977,47.7415,-122.096,1270.0,12800.0,5,2014,16.0,9.0,7.506591780070841,291.2,19770
370000.0,3.0,1.5,1320.0,7201,1.0,0,0,3,7,1320,0,1971,1971,47.7126,-122.211,1380.0,7201.0,11,2014,9.0,4.5,7.1853870155804165,293.3333333333333,11826
240000.0,2.0,1.5,1670.0,9880,1.0,0,0,4,7,1670,0,1941,1963,47.4864,-122.348,1670.0,9807.0,8,2014,4.0,3.0,7.4205789054108005,477.14285714285717,15616
232000.0,4.0,2.0,1440.0,5911,1.0,0,0,5,5,1440,0,1943,1943,47.5072,-122.181,1500.0,11089.0,9,2014,16.0,8.0,7.272398392570047,240.0,19430
237502.0,3.0,1.0,980.0,7560,1.0,0,0,3,7,980,0,1951,1951,47.5256,-122.375,1300.0,7560.0,7,2014,9.0,3.0,6.887552571664617,245.0,11706
1280000.0,4.0,3.5,4340.0,5500,2.0,0,0,3,10,2850,1490,2008,2008,47.6427,-122.397,1290.0,5500.0,12,2014,16.0,14.0,8.375629627094451,578.6666666666666,12048
957000.0,4.0,2.25,2860.0,11545,1.0,0,0,4,8,1430,1430,1966,1966,47.588,-122.16799999999999,2190.0,11396.0,4,2015,16.0,9.0,7.958576903813898,457.6,15728
218000.0,3.0,1.5,1140.0,4875,1.0,0,0,5,6,1140,0,1970,1970,47.3684,-122.08,980.0,5070.0,3,2015,9.0,4.5,7.038783541388542,253.33333333333334,19700
205000.0,3.0,1.5,1120.0,8366,1.0,0,0,3,7,1120,0,1968,1968,47.3632,-122.11,1260.0,9000.0,8,2014,9.0,4.5,7.02108396428914,248.88888888888889,11808
350000.0,3.0,3.25,1460.0,1592,2.0,0,0,3,8,1130,330,2006,2006,47.5481,-122.374,1560.0,1701.0,6,2014,9.0,9.75,7.286191714702382,233.6,12036
256000.0,4.0,2.5,2050.0,5787,2.0,0,0,3,7,2050,0,2002,2002,47.3527,-122.315,2030.0,6615.0,7,2014,16.0,10.0,7.6255950721324535,315.38461538461536,12012
275000.0,3.0,1.0,1250.0,7654,1.0,0,0,3,7,1000,250,1952,1952,47.7289,-122.291,1310.0,7350.0,7,2014,9.0,3.0,7.1308988302963465,312.5,11712
372000.0,4.0,2.5,2520.0,9604,2.0,0,0,3,9,2520,0,1990,1990,47.3893,-122.21600000000001,2540.0,9793.0,4,2015,16.0,10.0,7.832014180505469,387.6923076923077,11940
688888.0,3.0,3.25,2580.0,9825,1.5,0,1,4,9,1760,820,1978,1978,47.5314,-122.054,2140.0,10270.0,3,2015,9.0,9.75,7.855544677915663,412.8,15824
170000.0,2.0,1.0,1200.0,24792,2.0,0,0,2,7,1200,0,1976,1976,47.6337,-121.961,2150.0,24792.0,6,2014,4.0,2.0,7.090076835776092,400.0,7904
530000.0,5.0,2.25,2140.0,7910,1.0,0,0,3,7,1070,1070,1962,1962,47.6071,-122.137,1680.0,8700.0,6,2014,25.0,11.25,7.668561108015897,295.17241379310343,11772
905000.0,4.0,3.25,3440.0,7661,2.0,0,0,3,11,3440,0,2006,2006,47.5429,-121.995,3580.0,6478.0,6,2014,16.0,13.0,8.143226750367445,474.48275862068965,12036
365000.0,4.0,2.5,1800.0,5070,1.0,0,0,5,7,1080,720,1979,1979,47.5303,-122.28,1870.0,5365.0,8,2014,16.0,10.0,7.495541943884256,276.9230769230769,19790
312000.0,4.0,2.5,1790.0,10584,1.0,0,0,4,7,1290,500,1981,1981,47.4061,-122.18799999999999,1730.0,9120.0,4,2015,16.0,10.0,7.489970898834801,275.38461538461536,15848
400000.0,2.0,1.75,1250.0,7680,1.0,0,0,3,7,1250,0,1922,1968,47.5242,-122.37100000000001,1250.0,7680.0,8,2014,4.0,3.5,7.1308988302963465,333.3333333333333,11670
278750.0,2.0,2.0,800.0,5765,1.0,0,0,4,6,800,0,1936,1936,47.7024,-122.346,1160.0,3844.0,9,2014,4.0,4.0,6.684611727667927,200.0,15488
510000.0,3.0,2.0,1410.0,11995,1.0,0,0,4,8,1410,0,1965,1965,47.5718,-122.12700000000001,2690.0,12650.0,4,2015,9.0,6.0,7.251344983372214,282.0,15720
527700.0,2.0,2.25,1330.0,806,3.0,0,0,3,8,1330,0,2009,2009,47.6904,-122.395,1320.0,1389.0,4,2015,4.0,4.5,7.1929342212158,312.94117647058823,12054
740000.0,4.0,2.75,2890.0,4000,1.5,0,0,4,9,2190,700,1931,1931,47.6419,-122.351,2280.0,4000.0,4,2015,16.0,11.0,7.969011781106478,428.14814814814815,15448
512000.0,4.0,2.5,2550.0,17209,2.0,0,0,3,9,2550,0,1996,1996,47.4836,-122.13600000000001,2840.0,12560.0,8,2014,16.0,10.0,7.843848638152472,392.3076923076923,11976
362000.0,5.0,2.5,2880.0,8216,2.0,0,0,3,8,2880,0,2001,2001,47.3747,-122.185,1960.0,7200.0,11,2014,25.0,12.5,7.965545573129992,384.0,12006
225000.0,3.0,1.0,660.0,6600,1.0,0,0,4,5,660,0,1940,1940,47.4842,-122.33,1320.0,6600.0,2,2015,9.0,3.0,6.492239835020471,165.0,15520
491500.0,3.0,2.25,1470.0,4322,2.0,0,0,3,7,1470,0,1985,1985,47.5672,-122.01799999999999,1610.0,4322.0,6,2014,9.0,6.75,7.293017679772782,280.0,11910
429950.0,4.0,1.75,1700.0,10230,1.0,0,0,3,8,1320,380,1959,1959,47.7453,-122.351,2000.0,8006.0,2,2015,16.0,7.0,7.438383530044307,295.6521739130435,11754
375000.0,3.0,1.0,1040.0,9800,1.0,0,0,4,7,1040,0,1955,1955,47.5765,-122.155,1280.0,8880.0,11,2014,9.0,3.0,6.946975992135418,260.0,15640
199400.0,2.0,1.0,880.0,4000,1.0,0,0,4,6,880,0,1916,1916,47.5331,-122.352,1430.0,4000.0,8,2014,4.0,2.0,6.779921907472252,293.3333333333333,15328
364900.0,4.0,2.5,2490.0,9346,2.0,0,2,3,9,2490,0,1996,1996,47.3831,-122.147,2650.0,9454.0,1,2015,16.0,10.0,7.820037989458753,383.0769230769231,11976
324950.0,3.0,1.5,1210.0,7560,1.0,0,0,3,7,1210,0,1941,1941,47.5255,-122.374,980.0,7560.0,9,2014,9.0,4.5,7.098375638590786,268.8888888888889,11646
467000.0,5.0,2.0,2080.0,4000,1.0,0,0,4,6,1040,1040,1909,1909,47.5858,-122.30799999999999,1940.0,6000.0,3,2015,25.0,10.0,7.640123172695364,297.14285714285717,15272
380000.0,3.0,1.0,1380.0,5400,1.0,0,0,4,7,1380,0,1954,1954,47.7134,-122.288,1190.0,6075.0,8,2014,9.0,3.0,7.22983877815125,345.0,15632
250000.0,3.0,2.25,1620.0,10850,1.0,0,0,3,7,1620,0,1966,1966,47.4437,-122.194,1910.0,10568.0,11,2014,9.0,6.75,7.3901814282264295,308.57142857142856,11796
700000.0,4.0,1.0,1680.0,4021,1.5,0,0,3,7,1680,0,1921,1921,47.6663,-122.33200000000001,1710.0,4021.0,5,2014,16.0,4.0,7.426549072397305,336.0,11526
206990.0,3.0,1.0,1330.0,9620,1.0,0,0,5,6,1330,0,1976,1976,47.3174,-122.12700000000001,1300.0,10360.0,11,2014,9.0,3.0,7.1929342212158,332.5,19760
670000.0,3.0,1.75,1730.0,3400,1.0,0,0,5,7,970,760,1928,1928,47.6662,-122.36399999999999,1640.0,5000.0,4,2015,9.0,5.25,7.455876687491824,364.2105263157895,19280
315000.0,2.0,1.0,790.0,6969,1.0,0,0,3,6,790,0,1955,1984,47.6978,-122.164,1380.0,12196.0,5,2014,4.0,2.0,6.672032945461067,263.3333333333333,11817
319950.0,3.0,2.5,2240.0,7500,2.0,0,0,3,8,2240,0,1985,1985,47.265,-122.22,2190.0,7506.0,4,2015,9.0,7.5,7.7142311448490855,407.27272727272725,11910
419000.0,3.0,1.5,1500.0,8272,1.0,0,0,4,7,1500,0,1958,1958,47.7741,-122.38,1630.0,8270.0,7,2014,9.0,4.5,7.313220387090301,333.3333333333333,15664
205000.0,3.0,2.0,1800.0,11419,1.0,0,0,3,8,1800,0,1989,1989,47.2623,-122.21700000000001,2220.0,11406.0,8,2014,9.0,6.0,7.495541943884256,360.0,11934
335000.0,4.0,2.5,1980.0,4745,2.0,0,0,3,7,1980,0,2004,2004,47.3495,-122.04,1980.0,4878.0,10,2014,16.0,10.0,7.590852123688581,304.61538461538464,12024
397000.0,3.0,1.75,1340.0,5100,1.0,0,0,3,7,1340,0,1953,1953,47.693999999999996,-122.348,1550.0,5100.0,10,2014,9.0,5.25,7.200424892944957,282.10526315789474,11718
370000.0,2.0,1.0,750.0,2020,1.0,0,0,3,7,750,0,1908,1995,47.6175,-122.301,1630.0,2383.0,4,2015,4.0,2.0,6.620073206530356,250.0,11709
330000.0,4.0,2.25,1790.0,9920,1.0,0,0,4,7,1170,620,1969,1969,47.5126,-122.149,1990.0,9648.0,9,2014,16.0,9.0,7.489970898834801,286.4,15752
1785000.0,4.0,3.5,5490.0,14300,1.0,0,4,3,12,2910,2580,1996,1996,47.5511,-122.11399999999999,4290.0,13822.0,10,2014,16.0,14.0,8.610683534503575,732.0,11976
399000.0,3.0,2.0,1940.0,16300,1.0,0,0,3,7,1140,800,1978,1978,47.773999999999994,-122.28299999999999,1940.0,11250.0,8,2014,9.0,6.0,7.570443252057374,388.0,11868
400000.0,4.0,1.75,2670.0,189486,2.0,0,4,3,8,2670,0,1972,1972,47.2585,-122.061,2190.0,218610.0,6,2014,16.0,7.0,7.8898337513942955,464.3478260869565,11832
249900.0,3.0,2.0,1220.0,6404,1.0,0,0,3,7,1220,0,1994,1994,47.3523,-122.059,1570.0,7000.0,7,2014,9.0,6.0,7.106606137727303,244.0,11964
717000.0,3.0,1.5,1310.0,3880,1.0,0,0,3,7,1090,220,1956,1956,47.6821,-122.39200000000001,1570.0,3880.0,5,2014,9.0,4.5,7.177782416195197,291.1111111111111,11736
319000.0,4.0,2.5,1930.0,8336,2.0,0,0,3,8,1930,0,1995,1995,47.4016,-122.166,2280.0,7959.0,8,2014,16.0,10.0,7.5652752818989315,296.9230769230769,11970
635000.0,4.0,3.0,2100.0,3800,2.0,0,0,3,8,2100,0,1972,1972,47.6807,-122.291,1320.0,3800.0,4,2015,16.0,12.0,7.649692623711514,300.0,11832
355000.0,3.0,1.0,1180.0,7573,1.0,0,0,4,7,1180,0,1977,1977,47.7372,-122.294,1320.0,7573.0,9,2014,9.0,3.0,7.07326971745971,295.0,15816
1600000.0,5.0,3.25,4320.0,32840,2.0,0,0,3,12,4320,0,1990,1990,47.5461,-122.12200000000001,4410.0,33210.0,4,2015,25.0,16.25,8.371010681238156,523.6363636363636,11940
585000.0,4.0,1.75,3140.0,12519,1.0,0,0,3,7,2320,820,1951,1983,47.6941,-122.17299999999999,2240.0,7308.0,7,2014,16.0,7.0,8.0519780789023,546.0869565217391,11802
320000.0,3.0,2.0,2320.0,7800,1.0,0,0,4,7,1160,1160,1960,1960,47.5141,-122.316,1380.0,7800.0,12,2014,9.0,6.0,7.749322464660356,464.0,15680
305495.0,3.0,1.75,2110.0,10200,2.0,0,0,4,7,2110,0,1966,1966,47.4744,-122.154,1800.0,10200.0,5,2014,9.0,5.25,7.6544432264701125,444.2105263157895,15728
240000.0,4.0,2.0,1790.0,14690,1.0,0,1,4,7,1670,120,1960,1960,47.3965,-122.321,2440.0,10664.0,6,2014,16.0,8.0,7.489970898834801,298.3333333333333,15680
199950.0,5.0,2.5,1740.0,8750,1.0,0,0,4,7,1740,0,1959,1959,47.3904,-122.29899999999999,1740.0,8750.0,6,2014,25.0,12.5,7.461640392208575,232.0,15672
1620000.0,4.0,3.25,3820.0,8114,2.0,0,0,3,10,3820,0,2005,2005,47.5837,-122.194,2440.0,9195.0,8,2014,16.0,13.0,8.24800570160062,526.8965517241379,12030
770000.0,3.0,3.5,2050.0,21744,2.0,1,4,4,9,1750,300,1930,1930,47.4536,-122.376,2300.0,12200.0,2,2015,9.0,10.5,7.6255950721324535,315.38461538461536,15440
255000.0,4.0,2.25,1680.0,3179,2.0,0,0,3,8,1680,0,2002,2002,47.3258,-122.186,1678.0,3590.0,7,2014,16.0,9.0,7.426549072397305,268.8,12012
289000.0,4.0,2.25,1930.0,8925,1.0,0,0,4,8,1930,0,1974,1974,47.4501,-122.12799999999999,1930.0,8400.0,9,2014,16.0,9.0,7.5652752818989315,308.8,15792
494500.0,4.0,3.0,3760.0,8804,2.0,0,0,3,8,2470,1290,2002,2002,47.5161,-122.191,1960.0,7225.0,7,2014,16.0,12.0,8.23217423638394,537.1428571428571,12012
746000.0,3.0,2.25,2370.0,9619,1.0,0,0,4,8,1650,720,1973,1973,47.6366,-122.09899999999999,1960.0,9712.0,6,2014,9.0,6.75,7.7706452341291765,451.42857142857144,15784
385000.0,4.0,3.0,2120.0,13000,2.0,0,0,4,8,2120,0,1978,1978,47.4745,-122.141,2180.0,11440.0,10,2014,16.0,12.0,7.659171367666058,302.85714285714283,15824
688100.0,4.0,2.5,2370.0,10513,2.0,0,0,4,8,2370,0,1987,1987,47.6915,-122.09899999999999,2110.0,9540.0,11,2014,16.0,10.0,7.7706452341291765,364.61538461538464,15896
870300.0,4.0,2.5,2350.0,3150,1.5,0,0,4,8,1690,660,1910,1910,47.6605,-122.335,1750.0,3150.0,5,2014,16.0,10.0,7.762170607138205,361.53846153846155,15280
310000.0,3.0,1.0,1180.0,8474,1.5,0,0,3,7,1180,0,1956,1956,47.7416,-122.32700000000001,1180.0,7200.0,10,2014,9.0,3.0,7.07326971745971,295.0,11736
500000.0,3.0,2.5,2270.0,5654,2.0,0,0,3,8,2270,0,1999,1999,47.7733,-122.351,1770.0,7840.0,3,2015,9.0,7.5,7.727535110475448,412.72727272727275,11994
255000.0,3.0,2.25,1830.0,7770,1.0,0,0,4,7,1400,430,1977,1977,47.3925,-122.161,1960.0,7272.0,8,2014,9.0,6.75,7.512071245835466,348.57142857142856,15816
1475000.0,3.0,2.75,3910.0,7080,1.0,0,0,5,9,1970,1940,1949,1949,47.6324,-122.289,3480.0,7370.0,2,2015,9.0,8.25,8.271292652979412,680.0,19490
154500.0,3.0,1.0,890.0,9465,1.0,0,0,3,6,890,0,1957,1957,47.4388,-122.32799999999999,1590.0,9147.0,9,2014,9.0,3.0,6.7912214627261855,222.5,11742
425000.0,3.0,2.25,1820.0,8058,1.0,0,0,3,7,1260,560,1974,1974,47.7241,-122.16799999999999,1850.0,7384.0,5,2014,9.0,6.75,7.506591780070841,346.6666666666667,11844
700000.0,4.0,2.5,2440.0,7491,2.0,0,0,4,10,2440,0,1988,1988,47.56100000000001,-122.01899999999999,2490.0,8580.0,7,2014,16.0,10.0,7.799753318287247,375.38461538461536,15904
410500.0,2.0,1.0,1110.0,3943,1.0,0,0,5,6,740,370,1916,1916,47.6436,-122.352,1590.0,4311.0,11,2014,4.0,2.0,7.01211529430638,370.0,19160
